name,latitude,longitude,population
Apollensdorf,51.87634,12.55012,1386
Stapelburg,51.90075,10.6624,1386
Erbes-Büdesheim,49.75444,8.03139,1385
Mehren,50.18333,6.88333,1385
Lintig,53.60341,8.87876,1385
Landsberied,48.16667,11.16667,1384
Wittorf,53.01207,9.51675,1384
Wittorf,53.33333,10.38333,1384
Ahsen-Oetzen,52.95868,9.07933,1384
Döllnitz,51.40777,12.02831,1383
Grünhainichen,50.7672,13.15366,1383
Langen,52.53985,7.4674,1383
Leupoldsgrün,50.3,11.8,1382
Weißdorf,50.18333,11.85,1382
Marktoffingen,48.92566,10.47078,1382
Stallwang,48.55838,12.23108,1382
Wiesenau,52.23071,14.59107,1382
Horstedt,53.18333,9.23333,1381
Kakenstorf,53.30317,9.76289,1380
Angern,52.35,11.73333,1380
Goßwitz,50.63536,11.47737,1379
Lindau,54.38333,9.9,1378
Wiedergeltingen,48.03946,10.67406,1377
Niederdorf,50.72623,12.78587,1377
Großschweidnitz,51.06939,14.64297,1377
Lengenwang,47.7,10.6,1375
Viereck,53.54898,14.04001,1375
Stadensen,52.87571,10.55619,1374
Ebnath,49.95,11.93333,1374
Fünfstetten,48.83215,10.7654,1373
Seybothenreuth,49.89372,11.70531,1373
Meuselbach,50.57152,11.09143,1373
Langwedel,54.21033,9.92761,1372
Königsfeld,49.94603,11.1652,1372
Markt Berolzheim,49.00955,10.84473,1370
Wusterhusen,54.11312,13.61608,1370
Unteregg,47.96667,10.46667,1370
Beiersdorf,51.07405,14.53828,1369
Greiling,47.76667,11.61667,1369
Thüngen,49.9414,9.8586,1369
Trebitz,51.58615,11.91965,1368
Meddersheim,49.77636,7.61708,1368
Varrel,52.6215,8.7331,1368
Herschweiler-Pettersheim,49.48333,7.35,1368
Schönbach,51.06667,14.56667,1368
Neubrück,52.37088,10.41761,1367
Schwabstedt,54.39705,9.18646,1367
Mickhausen,48.24171,10.64026,1367
Liebstadt,50.86417,13.85694,1367
Stetten,48.02382,10.44474,1365
Osterfeld,51.08014,11.93047,1365
Schönau,50.07571,9.72169,1365
Kropstädt,51.96307,12.7455,1364
Grünenbach,47.62864,10.00843,1364
Pennigsehl,52.64181,9.0263,1364
Ötzingen,50.5,7.83333,1363
Borstendorf,50.77323,13.17918,1363
Neukirchen,54.86667,8.73333,1363
Düngenheim,50.26062,7.16523,1362
Lauben,48.05928,10.29014,1361
Effelder,51.23948,10.24778,1360
Dettum,52.17246,10.66807,1359
Wittenhagen,54.18379,13.07133,1358
Sankelmark,54.71803,9.42344,1358
Hamberge,53.83333,10.58333,1357
Schraplau,51.4375,11.66823,1357
Niedermurach,49.44999,12.3761,1356
Dreis,49.9409,6.81845,1355
Gstadt am Chiemsee,47.88453,12.41813,1355
Groß Nemerow,53.47342,13.22482,1355
Buch am Buchrain,48.2151,11.99509,1355
Eichigt,50.35,12.16667,1354
Dausenau,50.33333,7.76667,1353
Wildenberg,48.72981,11.89845,1353
Mödingen,48.64327,10.43173,1353
Baisweil,47.94439,10.54007,1352
Attenhofen,48.65072,11.8485,1352
Friedenfels,49.8826,12.10124,1352
Wurmsham,48.35,12.33333,1351
Osterspai,50.24453,7.61227,1351
Zeppelinheim,50.03538,8.61333,1350
Ziesendorf,53.99433,12.03933,1350
Didderse,52.38042,10.40294,1350
Urspringen,49.90166,9.67123,1350
Siedenburg,52.69293,8.93961,1349
Wiltingen,49.65919,6.59255,1349
Steimel,50.61667,7.63333,1349
Trautskirchen,49.4581,10.59361,1348
Glindenberg,52.23857,11.68361,1347
Ramerberg,48.01806,12.14513,1346
Steinbach,50.83321,10.36393,1345
Reimlingen,48.81667,10.51667,1345
Irsee,47.90815,10.57177,1345
Kosel,54.5058,9.75653,1345
Schwabsoien,47.83333,10.83333,1344
Quern,54.75,9.71667,1344
Kuddewörde,53.58333,10.4,1343
Hagnau,47.67666,9.31787,1342
Radis,51.75226,12.51453,1342
Wallmerod,50.48333,7.95,1341
Häusern,47.75,8.16667,1340
Niederrieden,48.0576,10.18321,1340
Bausendorf,50.01667,7.0,1339
Dobien,51.90519,12.61068,1339
Reinstorf,53.23445,10.57323,1338
Trulben,49.13916,7.5437,1338
Absberg,49.14438,10.88101,1336
Kretzschau,51.05,12.06667,1335
Klausen,49.9,6.88333,1335
Wöhrden,54.16667,9.0,1335
Klettbach,50.91667,11.15,1334
Kirchwalsede,53.01667,9.4,1334
Bensdorf,52.41667,12.33333,1334
Schillingen,49.63333,6.78333,1334
Seebergen,50.92077,10.7992,1334
Oßmannstedt,51.01815,11.42746,1334
Moosach,48.03213,11.8751,1333
Helgoland,54.18143,7.8863,1333
Niedertaufkirchen,48.33333,12.55,1333
Fachbach,50.33944,7.6893,1332
Gondershausen,50.15,7.5,1332
Kolbingen,48.05227,8.88957,1332
Marktgraitz,50.18358,11.19441,1331
Holtsee,54.4,9.85,1330
Erxleben,52.21812,11.24245,1329
Kalkhorst,53.97012,11.04469,1328
Wellen,52.14518,11.44106,1328
Paulinenaue,52.67701,12.71067,1327
Udenheim,49.86472,8.17167,1327
Neustadt am Main,49.93021,9.56808,1327
Padenstedt,54.05,9.91667,1326
Orenhofen,49.9,6.65,1326
Binswangen,48.55798,10.64249,1326
Oppurg,50.71065,11.65289,1325
Hauptstuhl,49.4,7.48333,1325
Holzdorf,51.77873,13.12756,1324
Hennweiler,49.81667,7.43333,1324
Anhausen,50.5,7.55,1324
Irrel,49.84539,6.45705,1324
Unterdießen,47.98333,10.83333,1323
Manderscheid,50.09672,6.80981,1323
Amberg,48.06667,10.68333,1323
Gemünden,49.89444,7.4775,1323
Fürstenberg,51.73333,9.4,1323
Gütenbach,48.05,8.15,1322
Sankt Gangloff,50.85522,11.89446,1322
Stolpe,54.13333,10.21667,1322
Schnürpflingen,48.2728,9.99292,1322
Altenbüren,51.38634,8.50584,1321
Auhagen,52.39828,9.29194,1321
Kienberg,48.03481,12.4633,1320
Bächingen an der Brenz,48.54627,10.31281,1320
Bredenbek,54.32247,9.87293,1319
Gössenheim,50.01667,9.78333,1319
Bayerisch Eisenstein,49.11667,13.2,1318
Goldbeck,52.71695,11.8606,1318
Vaale,54.0,9.38333,1318
Hundeshagen,51.43333,10.28333,1317
Niederstriegis,51.08243,13.14925,1317
Großgoltern,52.33261,9.50111,1317
Porschdorf,50.9418,14.12687,1317
Untermaßfeld,50.53333,10.41667,1316
Hamdorf,54.22522,9.51866,1316
Oberscheinfeld,49.70829,10.43418,1315
Brandshagen,54.23945,13.16917,1315
Hellenhahn-Schellenberg,50.61278,8.02639,1315
Pielenhofen,49.07235,11.95699,1315
Schöfweg,48.83882,13.22861,1314
Waldsieversdorf,52.54221,14.07022,1314
Gommersheim,49.29111,8.26583,1313
Sprakensehl,52.76668,10.49177,1313
Au,47.95,7.83333,1312
Wustrow,53.47765,13.15569,1312
Georgsdorf,52.56667,7.08333,1312
Steinheid,50.46538,11.08265,1311
Cochstedt,51.88247,11.41085,1311
Grönwohld,53.64162,10.40784,1311
Hörselgau,50.91988,10.58444,1311
Weißenborn,50.92393,11.87947,1311
Brunn,49.23632,12.19156,1311
Altenbuch,49.82861,9.40139,1311
Binau,49.36833,9.05806,1311
Groß Düben,51.56667,14.56667,1310
Pfaffen-Schwabenheim,49.85,7.95,1310
Offenbach-Hundheim,49.61729,7.55117,1310
Pretzier,52.83224,11.26105,1310
Ifta,51.06667,10.18333,1309
Seck,50.57722,8.04972,1309
Radegast,51.65654,12.09485,1308
Steinsfeld,49.41667,10.21667,1308
Taufkirchen,48.15,12.45,1307
Volkstedt,51.56267,11.55658,1307
Gersdorf,51.1122,12.93889,1307
Rieden,50.4,7.18333,1307
Rittersdorf,50.0,6.5,1307
Hüffelsheim,49.81667,7.8,1305
Schönberg,53.68319,10.42671,1304
Ellerhoop,53.72603,9.76933,1304
Rammingen,48.51814,10.17197,1303
Selent,54.28893,10.42702,1303
Stettfeld,49.9709,10.7217,1302
Bornheim,49.2225,8.16333,1302
Altefähr,54.32994,13.12643,1301
Demen,53.62967,11.76639,1301
Monzelfeld,49.89237,7.07318,1301
Halsenbach,50.17174,7.55673,1301
Bühren,52.80629,8.2188,1300
Bütthard,49.59913,9.87987,1300
Alt - Lehndorf,52.26856,10.48035,1300
Birresborn,50.18333,6.63333,1299
Eggenthal,47.91667,10.51667,1299
Tutow,53.91566,13.24814,1299
Walchum,52.92717,7.28325,1299
Leuchtenberg,49.59737,12.2584,1299
Hirschbach,49.55,11.53333,1299
Großkmehlen,51.37901,13.72501,1298
Reichardtswerben,51.24851,11.95349,1298
Biburg,48.79066,11.85726,1297
Hipstedt,53.48333,8.96667,1296
Ottenstein,51.94707,9.407,1296
Drelsdorf,54.60548,9.04449,1295
Schochwitz,51.53174,11.75485,1295
Kleinmaischeid,50.51345,7.6083,1295
Höchheim,50.36667,10.45,1295
Görzig,51.66381,11.99759,1295
Unseburg,51.93284,11.51281,1294
Klein Gusborn,53.08331,11.19323,1294
Breitenthal,48.23782,10.29951,1293
Westerhorn,53.85711,9.67959,1293
Sulzfeld am Main,49.70694,10.13248,1293
Kirchdorf,48.17542,12.19646,1293
Lüder,52.80878,10.66609,1293
Wolferode,51.5065,11.51299,1292
Weigendorf,49.49773,11.56869,1292
Holzhausen an der Haide,50.21855,7.90973,1291
Stelzenberg,49.37756,7.73814,1291
Zusamaltheim,48.53104,10.63562,1290
Etzbach,50.77831,7.688,1289
Frickenhausen,49.67089,10.09268,1289
Gülzow,53.45,10.5,1289
Rümpel,53.78333,10.35,1289
Sulzdorf,49.65002,9.90389,1287
Heustreu,50.35485,10.26069,1287
Siefersheim,49.8,7.95,1287
Frankenheim,50.54452,10.06828,1287
Beesenstedt,51.56828,11.73323,1287
Hirschfeld,50.62453,12.45722,1287
Hetzles,49.63333,11.13333,1286
Enzklösterle,48.66638,8.47083,1286
Geismar,51.23169,10.16548,1285
Groß Miltzow,53.53565,13.59354,1285
Malching,48.31226,13.18746,1285
Hof,50.66667,8.01667,1284
Tarnow,53.77941,12.01785,1284
Kirchhaslach,48.1504,10.31015,1283
Tiddische,52.51667,10.8,1283
Orlamünde,50.77486,11.51929,1283
Brücken,49.63333,7.11667,1283
Villenbach,48.50887,10.61468,1283
Königshain,51.18333,14.86667,1283
Tannenberg,50.60738,12.93798,1283
Sonneborn,50.9927,10.59173,1283
Großthiemig,51.38333,13.66667,1282
Roskow,52.47237,12.71886,1281
Neuhaus an der Oste,53.80043,9.03348,1281
Obermaßfeld-Grimmenthal,50.52898,10.43963,1281
Pöhla,50.51143,12.81889,1281
Ostseebad Göhren,54.3414,13.73823,1280
Egglkofen,48.4,12.45,1279
Jerxheim,52.08172,10.89844,1279
Bartenshagen-Parkentin,54.08116,11.97849,1279
Oldenswort,54.37243,8.93996,1278
Thierstein,50.10643,12.10203,1278
Barenburg,52.61953,8.79999,1277
Reuth,49.99052,11.6948,1277
Nanzdietschweiler,49.45,7.45,1276
Hetlingen,53.60712,9.63718,1276
Arzfeld,50.08957,6.27069,1276
Fürthen,50.78333,7.66667,1276
Oberotterbach,49.07044,7.96955,1275
Mücka,51.31667,14.7,1275
Neustadt Vogtland,50.461,12.33224,1274
Bobitz,53.8045,11.35914,1274
Züssow,53.97709,13.54855,1274
Wittelshofen,49.06121,10.48121,1274
Tappenbeck,52.47055,10.74068,1274
Tautenhain,50.9247,11.91945,1273
Merzalben,49.24467,7.73077,1272
Peißen,51.74347,11.75756,1271
Kohlberg,49.59121,12.01948,1270
Wilhelmsdorf,49.56419,10.73716,1269
Görisried,47.70668,10.51015,1269
Höttingen,49.06262,11.0053,1269
Palzem,49.56667,6.36667,1269
Thomasburg,53.23333,10.66667,1269
Wiek,54.62,13.28914,1269
Klein Rogahn,53.60534,11.34579,1268
Forchheim,48.16667,7.7,1268
Obermarchtal,48.23279,9.57235,1268
Hornstorf,53.90994,11.53214,1268
Carlow,53.75861,10.93789,1268
Oberostendorf,47.9436,10.7427,1268
Gotteszell,48.96667,12.96667,1267
Ebernhahn,50.47278,7.77,1266
Eppelsheim,49.70556,8.16528,1265
Stadelhofen,50.00317,11.19757,1264
Dobbertin,53.62306,12.07466,1264
Münchweiler an der Alsenz,49.55,7.88333,1264
Neuwittenbek,54.36667,10.01667,1263
Waldstetten,48.34815,10.29385,1263
Löbichau,50.89383,12.26366,1263
Burgsalach,49.03316,11.09766,1262
Girod,50.45,7.91667,1262
Balzhausen,48.24228,10.49366,1262
Wenzendorf,53.34948,9.77234,1262
Theisseil,49.69034,12.22744,1261
Brunn,53.67076,13.37032,1261
Wallmenroth,50.8,7.83333,1261
Rühme - Vorwerksdlg.,52.29573,10.52323,1260
Sankt Julian,49.61667,7.51667,1260
Dobersdorf,54.31893,10.28011,1259
Sustrum,52.91667,7.28333,1258
Rügland,49.4,10.58333,1258
Burow,53.77372,13.27318,1258
Unterleinleiter,49.82303,11.18906,1258
Kirchseelte,52.95,8.68333,1257
Neu Zauche,51.92757,14.08812,1257
Dingolshausen,49.9071,10.39032,1256
Rheden,52.05784,9.78714,1256
Gadheim,49.84584,9.90566,1255
Dorfhain,50.93333,13.56667,1255
Niederroßla,51.03333,11.48333,1253
Kemnitz,54.07723,13.53528,1253
Bahrenborstel,52.57009,8.80863,1253
Hemsbünde,53.08998,9.47261,1253
Höheinöd,49.28966,7.60673,1253
Neuhütten,50.0,9.41667,1252
Tollwitz,51.28601,12.09733,1252
Heudeber,51.90245,10.84321,1252
Dreetz,52.80297,12.45961,1251
Welle,53.23985,9.80178,1251
Braschwitz,51.52284,12.05867,1251
Oederquart,53.80267,9.2368,1251
Hagenbüchach,49.53333,10.76667,1251
Marxen,53.31211,10.00415,1251
Schwarzenborn,50.90977,9.44658,1251
Sachsenkam,47.80543,11.64396,1251
Melbach,50.37908,8.80926,1250
Keitum,54.89333,8.37083,1250
Erfweiler,49.15712,7.81231,1250
Dünsen,52.92749,8.64191,1250
Edderitz,51.69933,11.93712,1250
Stäbelow,54.04119,12.02336,1250
Weidenstetten,48.5525,9.9961,1249
Neuenkirchen,53.59729,13.36942,1248
Gestratz,47.65,9.98333,1248
Berlingerode,51.45775,10.2384,1248
Oberrieden,48.08886,10.42611,1247
Geroldshausen,49.68361,9.90222,1246
Gutenberg,51.5471,11.97181,1246
Döllstädt,51.08333,10.81667,1246
Aichelberg,48.63557,9.56373,1245
Wildsteig,47.70145,10.93753,1245
Gesees,50.03207,11.66623,1244
Maihingen,48.92745,10.49867,1244
Wingerode,51.39032,10.23954,1243
Kleinfurra,51.41556,10.76454,1243
Pollhagen,52.38529,9.18813,1242
Wollbach,50.36667,10.23333,1242
Nebelschütz,51.26227,14.15849,1241
Heimbach,50.45,7.53333,1241
Burk,49.13318,10.47891,1241
Eyendorf,53.2,10.15,1239
Erlbach,48.3,12.78333,1239
Guderhandviertel,53.54919,9.6096,1239
Hunding,48.84227,13.17681,1238
Angersdorf,51.46025,11.90705,1237
Pluwig,49.68976,6.71239,1237
Ehlscheid,50.51448,7.46655,1237
Hawangen,47.96667,10.26667,1237
Deuben,51.10968,12.07259,1236
Flöthe,52.08333,10.48333,1236
Breddorf,53.29262,9.08089,1235
Elgersburg,50.70603,10.8531,1234
Ilbesheim,49.18277,8.05363,1234
Mellingen,50.94123,11.3964,1234
Longuich,49.80841,6.76832,1233
Farnstädt,51.43333,11.56667,1233
Hochdonn,54.02663,9.27624,1233
Blowatz,53.98972,11.5336,1233
Ahnsen,52.25466,9.10089,1233
Barnstädt,51.34401,11.63735,1230
Zorge,51.63333,10.63333,1230
Linden,49.35,7.65,1230
Granschütz,51.18431,12.05149,1229
Ahrbrück,50.48225,6.98804,1228
Höslwang,47.95378,12.32915,1228
Oberwiera,50.88913,12.54415,1227
Niederbergkirchen,48.31667,12.5,1227
Frankenstein,50.90064,13.20933,1226
Perach,48.26667,12.76667,1225
Hitzhusen,53.92397,9.85262,1225
Bonstetten,48.44002,10.70532,1225
Höchstädt bei Thiersheim,50.10157,12.08711,1225
Eggersdorf,51.97621,11.70971,1224
Rieden,47.95,10.65,1222
Sommerkahl,50.06961,9.25676,1222
Neu-Pattern,50.88854,6.27688,1221
Heere,52.06667,10.25,1221
Jürgenshagen,53.95417,11.89665,1220
Kirchheim,50.88333,11.01667,1219
Wonsees,49.97614,11.30047,1219
Uthleben,51.44912,10.838,1219
Kasel,49.7617,6.73222,1219
Schmiedefeld,50.53333,11.21667,1218
Spabrücken,49.9,7.71667,1218
Gattendorf,50.32207,11.99776,1217
Sippersfeld,49.55,7.93333,1217
Gangloffsömmern,51.1894,10.94332,1217
Räckelwitz,51.2573,14.22422,1216
Güster,53.53851,10.67607,1216
Westheim,49.0,10.66667,1215
Wulfen,51.81938,11.93063,1215
Rosenow,53.62966,13.03849,1215
Schonstett,47.98333,12.25,1214
Ustersbach,48.31667,10.65,1214
Bliesdorf,52.69298,14.15949,1213
Jördenstorf,53.87823,12.61619,1213
Prosselsheim,49.86309,10.12666,1213
Bruck,48.02116,11.90781,1213
Dürrhennersdorf,51.04863,14.60383,1213
Friemar,50.97702,10.78851,1213
Gersten,52.58333,7.51667,1212
Waldkirchen,50.59667,12.37994,1212
Ramsthal,50.14039,10.06777,1212
Bucha,50.88203,11.50933,1211
Oldendorf,53.95341,9.45858,1210
Dölbau,51.46701,12.05735,1209
Weiten,49.53011,6.54064,1209
Rannungen,50.16537,10.20484,1209
Bockenau,49.83333,7.68333,1209
Bruttig-Fankel,50.13333,7.23333,1208
Erpolzheim,49.48917,8.22472,1208
Eickendorf,51.94765,11.67538,1208
Lindau,52.03751,12.10788,1207
Ilberstedt,51.8,11.66667,1207
Pahlen,54.26667,9.3,1206
Brand,49.95972,11.91072,1206
Völkershausen,50.8,10.05,1206
Prötzel,52.63723,13.98783,1204
Mogendorf,50.49444,7.75972,1204
Oberreichenbach,49.58946,10.76892,1204
Hüttenrode,51.7688,10.90384,1204
Schlehdorf,47.65795,11.31494,1203
Schülp,54.25896,9.63034,1202
Thundorf in Unterfranken,50.20097,10.31906,1202
Mastershausen,50.06667,7.35,1202
Göhl,54.2835,10.94036,1202
Crostwitz,51.23832,14.24338,1201
Reinhardshausen,51.11166,9.07514,1201
Rübeland,51.75591,10.8466,1201
Manschnow,52.5499,14.55332,1200
Glan-Münchweiler,49.47222,7.44204,1200
Niederlangen,52.85712,7.28199,1200
Ersingen,48.2926,9.8551,1200
Großeibstadt,50.30102,10.4098,1199
Kriebitzsch,51.02347,12.33318,1199
Sembach,49.51177,7.86661,1199
Lautrach,47.89805,10.11806,1198
Friedewald,50.71106,7.9604,1198
Malgersdorf,48.53333,12.75,1198
Heuchelheim bei Frankenthal,49.56306,8.29083,1198
Tüttendorf,54.4,10.0,1197
Sörgenloch,49.88306,8.20111,1197
Fellheim,48.0728,10.15224,1197
Polle,51.89871,9.40386,1196
Baudenbach,49.62512,10.53598,1195
Berg im Gau,48.63333,11.25,1195
Talheim,48.01667,8.66667,1195
Mehringen,51.72663,11.51264,1194
Jävenitz,52.5241,11.49909,1194
Lüderitz,52.50912,11.74301,1194
Domsühl,53.48723,11.77099,1194
Mehlbach,49.51667,7.71667,1193
Kayhude,53.75629,10.13232,1192
Dierkow-West,54.10608,12.15041,1192
Domersleben,52.09199,11.43757,1192
Hohenbocka,51.43099,14.00982,1192
Sölden,47.93333,7.81667,1191
Holler,50.41667,7.83333,1191
Stößen,51.1144,11.92405,1191
Markt Einersheim,49.68663,10.29155,1190
Abbesbüttel,52.35233,10.55649,1190
Flacht,50.34528,8.05028,1189
Bokholt-Hanredder,53.78808,9.73586,1188
Bad Alexandersbad,50.01667,12.01667,1188
Krickenbach,49.36667,7.66667,1188
Landolfshausen,51.53333,10.1,1188
Retgendorf,53.72922,11.50359,1187
Olsbrücken,49.53884,7.65857,1187
Ober-Flörsheim,49.68306,8.15528,1187
Gusenburg,49.63333,6.9,1187
Doberschau,51.15185,14.39553,1187
Giersleben,51.76667,11.56667,1187
Moorfleet,53.50156,10.07996,1186
Tuchenbach,49.52794,10.85973,1185
Steinkirchen,48.38333,12.08333,1185
Lieser,49.91667,7.01667,1185
Nordleda,53.76667,8.83333,1184
Lichtenberg,50.38335,11.67624,1184
Biebelried,49.76667,10.08333,1183
Obermoschel,49.72797,7.77266,1183
Nauroth,50.69927,7.87543,1183
Linau,53.64446,10.46853,1182
Longkamp,49.89044,7.11764,1182
Markt Nordheim,49.59095,10.35564,1182
Axstedt,53.35466,8.77485,1182
Ströbeck,51.91406,10.94445,1181
Speinshart,49.79002,11.81949,1181
Hürup,54.75,9.53333,1180
Wolkramshausen,51.42185,10.73815,1180
Neverin,53.62067,13.3366,1179
Kavelstorf,54.00596,12.19082,1179
Alt Meteln,53.74709,11.34056,1179
Zenting,48.79128,13.25968,1179
Bleialf,50.23333,6.28333,1179
Günthersdorf,51.3457,12.17175,1179
Röfingen,48.42442,10.44268,1179
Reichenbach,49.18333,12.35,1178
Trassem,49.57849,6.5254,1178
Lindenberg,49.38028,8.09861,1178
Wiednitz,51.38608,14.02683,1178
Klein Berßen,52.76797,7.46182,1177
Kirchbrak,51.96585,9.5751,1176
Üdersdorf,50.15,6.8,1176
Muschwitz,51.19296,12.12065,1176
Raitenbuch,49.01468,11.12486,1176
Görsbach,51.46224,10.93706,1175
Töpen,50.39067,11.87329,1175
Helferskirchen,50.51028,7.81184,1174
Wassenach,50.43333,7.28333,1174
Brehme,51.49421,10.35908,1174
Brauneberg,49.90583,6.98127,1173
Edersleben,51.41667,11.28333,1173
Staudach-Egerndach,47.78333,12.48333,1172
Diebach,49.30912,10.19188,1171
Aichen,48.22898,10.53949,1171
Lonnig,50.31002,7.40509,1170
Engeln,52.79363,8.91815,1170
Holzgünz,48.02503,10.25901,1170
Ergersheim,49.51667,10.33333,1169
Schneidlingen,51.89454,11.44487,1169
Kirschweiler,49.75,7.25,1169
Uhyst,51.36469,14.506,1169
Altkirchen,50.93333,12.35,1168
Mühl Rosin,53.76383,12.21388,1168
Alfeld,49.43333,11.55,1168
Nützen,53.86667,9.91667,1167
Geisleden,51.35,10.2,1167
Zwochau,51.46467,12.26844,1167
Egg,48.08714,10.28495,1167
Ellzee,48.33971,10.31891,1167
Pölitz,53.77303,10.38276,1166
Frauenprießnitz,51.01667,11.73333,1166
Gnutz,54.13333,9.81667,1165
Oberfell,50.26038,7.44461,1165
Irlbach,48.84128,12.75135,1165
Riegsee,47.69867,11.23391,1164
Wilgartswiesen,49.20891,7.87346,1164
Groß Wokern,53.75135,12.49249,1163
Eichenbarleben,52.16688,11.40125,1163
Neukirchen-Balbini,49.29101,12.43643,1162
Groß Munzel,52.36554,9.47828,1162
Lasbek,53.73333,10.36667,1162
Eimen,51.88333,9.78333,1162
Molschleben,51.0,10.78333,1162
Uelversheim,49.81,8.28861,1162
Ebersbach,51.099,13.1135,1161
Weisel,50.11667,7.8,1161
Sievershütten,53.84238,10.11216,1161
Schneckenlohe,50.21184,11.19395,1160
Klink,53.47758,12.62131,1160
Sudwalde,52.79337,8.83611,1159
Wiederstedt,51.66526,11.52723,1159
Mellenbach-Glasbach,50.61667,11.1,1159
Maßweiler,49.26667,7.53333,1158
Maxsain,50.54316,7.78512,1158
Großkarlbach,49.53833,8.22472,1157
Poseritz,54.29811,13.27492,1156
Hassendorf,53.10859,9.26482,1156
Ruppach-Goldhausen,50.46667,7.88333,1155
Dommershausen,50.15,7.4,1155
Lehe,54.34143,9.02374,1155
Rathmannsdorf,50.92993,14.14224,1155
Mechterstädt,50.94201,10.5238,1154
Witterda,51.03615,10.89028,1153
Ebersdorf,53.52514,9.04897,1153
Wehr,50.41667,7.21667,1152
Pellworm,54.5161,8.64512,1152
Aach,49.78333,6.6,1151
Wagenhoff,52.55233,10.52337,1150
Udenhausen,51.46385,9.46335,1150
Altengottern,51.16395,10.58093,1149
Kührstedt,53.57747,8.80091,1149
Goseck,51.2,11.86667,1149
Kallstadt,49.49083,8.17611,1148
Neunkhausen,50.70722,7.90278,1148
Prebitz,49.83333,11.68333,1148
Michelau,49.90556,10.43064,1147
Dankmarshausen,50.92527,10.01601,1147
Genderkingen,48.7,10.88333,1147
Ederheim,48.80827,10.46609,1146
Trittenheim,49.82471,6.89929,1146
Emtmannsberg,49.89231,11.64466,1146
Nindorf,54.08333,9.11667,1145
Altenkrempe,54.13333,10.83333,1145
Nörtershausen,50.21667,7.48333,1145
Kastorf,53.74569,10.56723,1145
Wetterzeube,51.0,12.01667,1145
Heistenbach,50.37933,7.98629,1145
Schmiechen,48.21667,10.96667,1144
Felm,54.41667,10.05,1144
Insingen,49.3,10.16667,1144
Faid,50.14454,7.11951,1143
Büchel,50.17289,7.08318,1143
Groß Ippener,52.96667,8.61667,1143
Born,54.38536,12.53051,1143
Oberpöring,48.70178,12.82482,1143
Stockheim,50.45959,10.27301,1142
Burgschwalbach,50.28333,8.08333,1142
Neuberend,54.55,9.53333,1142
Lauter,49.97317,10.78842,1141
Schlagsdorf,53.73363,10.82556,1141
Betzendorf,53.1375,10.31273,1141
Meerdorf,52.34583,10.31745,1140
Aletshausen,48.19859,10.38877,1140
Neukirchen,54.21465,10.55381,1140
Wiesen,50.11667,9.36667,1139
Kehrig,50.28333,7.21667,1139
Krumpa,51.29724,11.84412,1139
Wendtorf,54.41212,10.28952,1139
Altenkirchen,54.63624,13.34332,1138
Luhden,52.22538,9.09256,1138
Mariental,52.27593,10.98371,1138
Rethen,52.37707,10.47855,1137
Schleid,50.7,9.96667,1137
Wallhausen,47.74775,9.13367,1137
Bundenthal,49.09549,7.80839,1137
Dippach,50.91959,10.04236,1136
Glött,48.5,10.48333,1135
Krebeck,51.58333,10.11667,1135
Hörden,51.66835,10.28372,1135
Badem,50.0,6.61667,1135
Wildemann,51.8281,10.28152,1135
Langula,51.15001,10.4167,1135
Todenbüttel,54.13333,9.55,1134
Schönburg,51.16667,11.86667,1133
Gilten,52.7,9.58333,1132
Messingen,52.46667,7.46667,1132
Theuma,50.47007,12.22195,1132
Dersekow,54.04583,13.29243,1132
Raben Steinfeld,53.60141,11.50487,1131
Frauenwald,50.5843,10.85841,1131
Mittelhof,50.77517,7.80466,1130
Leitzkau,52.05818,11.95203,1130
Lissendorf,50.31667,6.6,1130
Schwarzenbach,49.83876,12.38005,1129
Kupferberg,50.1396,11.57762,1129
Kölbingen,50.55,7.93333,1129
Riol,49.79301,6.79211,1129
Giekau,54.31667,10.51667,1129
Gramkow,53.92092,11.3174,1129
Waxweiler,50.09257,6.36299,1128
Kröppelshagen-Fahrendorf,53.48979,10.31697,1128
Bastorf,54.12566,11.69695,1128
Hellingen,50.25,10.68333,1128
Buchholz,53.98829,9.22362,1128
Zarrendorf,54.23689,13.10094,1127
